BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
RNODE_342_length_1543_cov_10.88823	13770	810.0	17.0	RNODE_342_length_1543_cov_10.88823	13770	17.0	1.0	1.0	13770	17.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_193_length_1789_cov_7.19864	16947	1412.25	12.0	RNODE_193_length_1789_cov_7.19864	16947	12.0	1.0	1.0	16947	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_147_length_1816_cov_3.48216	17591	1759.1	10.0	RNODE_147_length_1816_cov_3.48216	17591	10.0	1.0	1.0	17591	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_487_length_5196_cov_22.71473	51240	5124.0	10.0	RNODE_487_length_5196_cov_22.71473	51240	10.0	1.0	1.0	51240	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_5_length_4125_cov_14.53571	38154	1526.16	25.0	RNODE_5_length_4125_cov_14.53571	38154	25.0	1.0	1.0	38154	25.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_396_length_4766_cov_5.16589	45945	3063.0	15.0	RNODE_396_length_4766_cov_5.16589	45945	15.0	1.0	1.0	45945	15.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_243_length_1453_cov_2.63382	12485	780.3125	16.0	RNODE_243_length_1453_cov_2.63382	12485	16.0	1.0	1.0	12485	16.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_309_length_1659_cov_3.16188	15250	1386.3636363636363	11.0	RNODE_309_length_1659_cov_3.16188	15250	11.0	1.0	1.0	15250	11.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_67_length_1419_cov_2.86686	11943	597.15	20.0	RNODE_67_length_1419_cov_2.86686	11943	20.0	1.0	1.0	11943	20.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_338_length_1509_cov_4.27236	13795	1149.5833333333333	12.0	RNODE_338_length_1509_cov_4.27236	13795	12.0	1.0	1.0	13795	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_68_length_2493_cov_6.03116	15818	359.5	44.0	RNODE_68_length_2493_cov_6.03116	15818	44.0	1.0	1.0	15818	44.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_515_length_1754_cov_11.73892	16866	1686.6	10.0	RNODE_515_length_1754_cov_11.73892	16866	10.0	1.0	1.0	16866	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_134_length_2327_cov_32.11800	22713	2271.3	10.0	RNODE_134_length_2327_cov_32.11800	22713	10.0	1.0	1.0	22713	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_60_length_1811_cov_3.41811	17831	1783.1	10.0	RNODE_60_length_1811_cov_3.41811	17831	10.0	1.0	1.0	17831	10.0	1.0	1.0	NA	Gold standard	sample_3
Otu1108.0	7415	247.16666666666666	30.0	Otu1108.0	7415	30.0	1.0	1.0	7415	30.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_539_length_1827_cov_6.73752	17411	1741.1	10.0	RNODE_539_length_1827_cov_6.73752	17411	10.0	1.0	1.0	17411	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_339_length_1478_cov_5.31250	14092	1409.2	10.0	RNODE_339_length_1478_cov_5.31250	14092	10.0	1.0	1.0	14092	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_557_length_1525_cov_6.72562	13967	1396.7	10.0	RNODE_557_length_1525_cov_6.72562	13967	10.0	1.0	1.0	13967	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_38_length_1552_cov_8.47059	14957	1495.7	10.0	RNODE_38_length_1552_cov_8.47059	14957	10.0	1.0	1.0	14957	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_156_length_3948_cov_63.43887	38693	3869.3	10.0	RNODE_156_length_3948_cov_63.43887	38693	10.0	1.0	1.0	38693	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_149_length_1949_cov_4.19357	18922	1892.2	10.0	RNODE_149_length_1949_cov_4.19357	18922	10.0	1.0	1.0	18922	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_24_length_2639_cov_14.02331	25003	2083.5833333333335	12.0	RNODE_24_length_2639_cov_14.02331	25003	12.0	1.0	1.0	25003	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_464_length_2364_cov_17.83117	22332	2030.1818181818182	11.0	RNODE_464_length_2364_cov_17.83117	22332	11.0	1.0	1.0	22332	11.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_308_length_1875_cov_5.96654	17565	1596.8181818181818	11.0	RNODE_308_length_1875_cov_5.96654	17565	11.0	1.0	1.0	17565	11.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_65_length_5443_cov_3.51540	52949	2786.7894736842104	19.0	RNODE_65_length_5443_cov_3.51540	52949	19.0	1.0	1.0	52949	19.0	1.0	1.0	NA	Gold standard	sample_3
Otu6	2465950	52467.02127659575	47.0	Otu6	2465950	47.0	1.0	1.0	2465950	47.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_428_length_4686_cov_43.92415	45579	4557.9	10.0	RNODE_428_length_4686_cov_43.92415	45579	10.0	1.0	1.0	45579	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_518_length_1369_cov_4.72490	11100	740.0	15.0	RNODE_518_length_1369_cov_4.72490	11100	15.0	1.0	1.0	11100	15.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_393_length_3465_cov_6.98635	33937	3393.7	10.0	RNODE_393_length_3465_cov_6.98635	33937	10.0	1.0	1.0	33937	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_142_length_2406_cov_5.09941	21559	829.1923076923077	26.0	RNODE_142_length_2406_cov_5.09941	21559	26.0	1.0	1.0	21559	26.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_159_length_3592_cov_2.43025	35290	3529.0	10.0	RNODE_159_length_3592_cov_2.43025	35290	10.0	1.0	1.0	35290	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_432_length_14865_cov_28.53268	146755	14675.5	10.0	RNODE_432_length_14865_cov_28.53268	146755	10.0	1.0	1.0	146755	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_125_length_3363_cov_4.82640	33342	3334.2	10.0	RNODE_125_length_3363_cov_4.82640	33342	10.0	1.0	1.0	33342	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_468_length_1541_cov_8.66960	14869	1486.9	10.0	RNODE_468_length_1541_cov_8.66960	14869	10.0	1.0	1.0	14869	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_584_length_2761_cov_46.10439	26669	2222.4166666666665	12.0	RNODE_584_length_2761_cov_46.10439	26669	12.0	1.0	1.0	26669	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_315_length_1516_cov_8.44846	11727	689.8235294117648	17.0	RNODE_315_length_1516_cov_8.44846	11727	17.0	1.0	1.0	11727	17.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_544_length_1578_cov_361.93923	14576	1457.6	10.0	RNODE_544_length_1578_cov_361.93923	14576	10.0	1.0	1.0	14576	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_277_length_1592_cov_15.82548	15559	1555.9	10.0	RNODE_277_length_1592_cov_15.82548	15559	10.0	1.0	1.0	15559	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_493_length_3152_cov_5.77526	29231	1719.4705882352941	17.0	RNODE_493_length_3152_cov_5.77526	29231	17.0	1.0	1.0	29231	17.0	1.0	1.0	NA	Gold standard	sample_3
Otu26.0	3899386	205230.84210526315	19.0	Otu26.0	3899386	19.0	1.0	1.0	3899386	19.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_150_length_1379_cov_3.97642	11859	988.25	12.0	RNODE_150_length_1379_cov_3.97642	11859	12.0	1.0	1.0	11859	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_229_length_2135_cov_3.06673	17369	643.2962962962963	27.0	RNODE_229_length_2135_cov_3.06673	17369	27.0	1.0	1.0	17369	27.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_532_length_1573_cov_5.21419	14821	1482.1	10.0	RNODE_532_length_1573_cov_5.21419	14821	10.0	1.0	1.0	14821	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_279_length_3658_cov_27.56711	36078	3607.8	10.0	RNODE_279_length_3658_cov_27.56711	36078	10.0	1.0	1.0	36078	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_127_length_1885_cov_8.56361	16728	984.0	17.0	RNODE_127_length_1885_cov_8.56361	16728	17.0	1.0	1.0	16728	17.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_10_length_6468_cov_8.06035	63405	5283.75	12.0	RNODE_10_length_6468_cov_8.06035	63405	12.0	1.0	1.0	63405	12.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_263_length_2277_cov_8.44168	6980	249.28571428571428	28.0	RNODE_263_length_2277_cov_8.44168	6980	28.0	1.0	1.0	6980	28.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_228_length_3093_cov_6.42006	30561	3056.1	10.0	RNODE_228_length_3093_cov_6.42006	30561	10.0	1.0	1.0	30561	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_565_length_1563_cov_11.71995	14913	1491.3	10.0	RNODE_565_length_1563_cov_11.71995	14913	10.0	1.0	1.0	14913	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_470_length_2095_cov_7.42232	19619	1961.9	10.0	RNODE_470_length_2095_cov_7.42232	19619	10.0	1.0	1.0	19619	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_114_length_10406_cov_5.47746	103441	10344.1	10.0	RNODE_114_length_10406_cov_5.47746	103441	10.0	1.0	1.0	103441	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_56_length_2028_cov_4.74177	19498	1949.8	10.0	RNODE_56_length_2028_cov_4.74177	19498	10.0	1.0	1.0	19498	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_563_length_5038_cov_7.26694	48158	2093.8260869565215	23.0	RNODE_563_length_5038_cov_7.26694	48158	23.0	1.0	1.0	48158	23.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_133_length_1956_cov_5.95398	18796	1879.6	10.0	RNODE_133_length_1956_cov_5.95398	18796	10.0	1.0	1.0	18796	10.0	1.0	1.0	NA	Gold standard	sample_3
Otu93	3251171	1083723.6666666667	3.0	Otu93	3251171	3.0	1.0	1.0	3251171	3.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_31_length_1357_cov_12.09363	12463	1246.3	10.0	RNODE_31_length_1357_cov_12.09363	12463	10.0	1.0	1.0	12463	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_90_length_1469_cov_9.25017	14022	1402.2	10.0	RNODE_90_length_1469_cov_9.25017	14022	10.0	1.0	1.0	14022	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_423_length_1943_cov_28.57781	18039	1803.9	10.0	RNODE_423_length_1943_cov_28.57781	18039	10.0	1.0	1.0	18039	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_320_length_4859_cov_4.38495	47898	4789.8	10.0	RNODE_320_length_4859_cov_4.38495	47898	10.0	1.0	1.0	47898	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_200_length_4574_cov_2.94178	44754	4068.5454545454545	11.0	RNODE_200_length_4574_cov_2.94178	44754	11.0	1.0	1.0	44754	11.0	1.0	1.0	NA	Gold standard	sample_3
Otu11	1667152	1667152.0	1.0	Otu11	1667152	1.0	1.0	1.0	1667152	1.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_180_length_2647_cov_2.76800	25117	2511.7	10.0	RNODE_180_length_2647_cov_2.76800	25117	10.0	1.0	1.0	25117	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_218_length_1465_cov_7.29868	13869	1386.9	10.0	RNODE_218_length_1465_cov_7.29868	13869	10.0	1.0	1.0	13869	10.0	1.0	1.0	NA	Gold standard	sample_3
Otu3.1	3176249	3176249.0	1.0	Otu3.1	3176249	1.0	1.0	1.0	3176249	1.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_74_length_1811_cov_7.67971	17839	1783.9	10.0	RNODE_74_length_1811_cov_7.67971	17839	10.0	1.0	1.0	17839	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_372_length_2448_cov_3.45466	24178	2417.8	10.0	RNODE_372_length_2448_cov_3.45466	24178	10.0	1.0	1.0	24178	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_531_length_9868_cov_8.44904	97924	9792.4	10.0	RNODE_531_length_9868_cov_8.44904	97924	10.0	1.0	1.0	97924	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_364_length_1571_cov_3.81278	14498	1318.0	11.0	RNODE_364_length_1571_cov_3.81278	14498	11.0	1.0	1.0	14498	11.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_254_length_2341_cov_33.31005	23129	2312.9	10.0	RNODE_254_length_2341_cov_33.31005	23129	10.0	1.0	1.0	23129	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_110_length_1672_cov_10.73939	16327	1632.7	10.0	RNODE_110_length_1672_cov_10.73939	16327	10.0	1.0	1.0	16327	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_224_length_2083_cov_4.45463	20158	2015.8	10.0	RNODE_224_length_2083_cov_4.45463	20158	10.0	1.0	1.0	20158	10.0	1.0	1.0	NA	Gold standard	sample_3
RNODE_290_length_1262_cov_19.53548	12314	1231.4	10.0	RNODE_290_length_1262_cov_19.53548	12314	10.0	1.0	1.0	12314	10.0	1.0	1.0	NA	Gold standard	sample_3
Otu160	1859343	1859343.0	1.0	Otu160	1859343	1.0	1.0	1.0	1859343	1.0	1.0	1.0	NA	Gold standard	sample_3
Otu9	2562254	2562254.0	1.0	Otu9	2562254	1.0	1.0	1.0	2562254	1.0	1.0	1.0	NA	Gold standard	sample_3
Otu48.0	1739450	1739450.0	1.0	Otu48.0	1739450	1.0	1.0	1.0	1739450	1.0	1.0	1.0	NA	Gold standard	sample_3
Otu13.0	2655356	1327678.0	2.0	Otu13.0	2655356	2.0	1.0	1.0	2655356	2.0	1.0	1.0	NA	Gold standard	sample_3
Otu67.0	3522059	1761029.5	2.0	Otu67.0	3522059	2.0	1.0	1.0	3522059	2.0	1.0	1.0	NA	Gold standard	sample_3
Otu30.0	2363190	2363190.0	1.0	Otu30.0	2363190	1.0	1.0	1.0	2363190	1.0	1.0	1.0	NA	Gold standard	sample_3
Otu99.0	3296093	1648046.5	2.0	Otu99.0	3296093	2.0	1.0	1.0	3296093	2.0	1.0	1.0	NA	Gold standard	sample_3
Otu4.0	1926622	1926622.0	1.0	Otu4.0	1926622	1.0	1.0	1.0	1926622	1.0	1.0	1.0	NA	Gold standard	sample_3
1	3176249	3176249.0	1.0	Otu3.1	3176249	1.0	1.0	1.0	3176249	1.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
10	11119473	3523.280418250951	3156.0	Otu116.0	4410305	1024.0	0.3966289589443672	0.3244613434727503	5507878	1908.0	0.8007267045493746	0.5366876310272537	NA	MetaBat2_GTDB	sample_3
11	3835770	29505.923076923078	130.0	Otu1337	3802948	117.0	0.9914431782927547	0.9	3909788	127.0	0.9726737101858208	0.9212598425196851	NA	MetaBat2_GTDB	sample_3
12	1682998	2872.0102389078497	586.0	Otu180	1425500	473.0	0.847000412359373	0.8071672354948806	2121812	1317.0	0.6718314346417119	0.3591495823842065	NA	MetaBat2_GTDB	sample_3
13	337563	18753.5	18.0	Otu23	286547	1.0	0.84886969247222	0.05555555555555555	5730973	54.0	0.04999971209077411	0.018518518518518517	NA	MetaBat2_GTDB	sample_3
14	353710	15378.695652173914	23.0	RNODE_521_length_36130_cov_13.94678	353710	23.0	1.0	1.0	359316	28.0	0.9843981342328202	0.8214285714285714	NA	MetaBat2_GTDB	sample_3
15	2855260	5699.121756487026	501.0	Otu123.0	2786837	475.0	0.9760361578280087	0.9481037924151696	3113326	686.0	0.8951317658349944	0.6924198250728864	NA	MetaBat2_GTDB	sample_3
16	2834637	5692.042168674699	498.0	Otu168.0	2822428	492.0	0.9956929229386338	0.9879518072289156	3229743	761.0	0.873886250392059	0.6465177398160316	NA	MetaBat2_GTDB	sample_3
17	1746980	291163.3333333333	6.0	Otu48.0	1739450	1.0	0.995689704518655	0.16666666666666666	1739450	1.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
18	4806680	47124.313725490196	102.0	Otu24.0	4806680	102.0	1.0	1.0	4826155	109.0	0.9959646965337831	0.9357798165137615	NA	MetaBat2_GTDB	sample_3
19	1667950	5100.764525993884	327.0	Otu106	1664857	325.0	0.9981456278665428	0.9938837920489296	1848825	508.0	0.9004946384866064	0.639763779527559	NA	MetaBat2_GTDB	sample_3
2	1667152	1667152.0	1.0	Otu11	1667152	1.0	1.0	1.0	1667152	1.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
20	3351510	29659.380530973453	113.0	Otu42.0	3345760	110.0	0.9982843554099495	0.9734513274336283	3986652	180.0	0.8392405457010043	0.6111111111111112	NA	MetaBat2_GTDB	sample_3
21	3543667	5385.512158054711	658.0	Otu70.0	3079271	568.0	0.8689504403207187	0.8632218844984803	3652728	982.0	0.8430058301631	0.5784114052953157	NA	MetaBat2_GTDB	sample_3
22	2930040	66591.81818181818	44.0	Otu47.0	1518604	1.0	0.5182878049446424	0.022727272727272728	1518604	1.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
23	3216359	2215.1232782369148	1452.0	Otu185.0	855124	312.0	0.2658670875981195	0.21487603305785125	5072185	3599.0	0.16859085384306763	0.08669074742984162	NA	MetaBat2_GTDB	sample_3
24	356597	3496.049019607843	102.0	Otu376	356597	102.0	1.0	1.0	474942	228.0	0.7508222056587962	0.4473684210526316	NA	MetaBat2_GTDB	sample_3
25	355176	2321.4117647058824	153.0	Otu870	351432	151.0	0.9894587472126495	0.9869281045751634	2391659	3010.0	0.14694068008859124	0.05016611295681063	NA	MetaBat2_GTDB	sample_3
26	4497359	8453.682330827067	532.0	Otu189	4229502	416.0	0.9404412678640953	0.7819548872180451	4989568	622.0	0.8476689765526795	0.6688102893890675	NA	MetaBat2_GTDB	sample_3
27	6542107	2333.133737517832	2804.0	Otu298	3896657	1543.0	0.5956272191818324	0.5502853067047075	7539375	6815.0	0.5168408521926552	0.2264123257520176	NA	MetaBat2_GTDB	sample_3
28	444726	2340.6631578947367	190.0	Otu252	426750	182.0	0.9595796063193966	0.9578947368421052	2019048	2066.0	0.21136198842226633	0.08809293320425944	NA	MetaBat2_GTDB	sample_3
29	2497575	2140.167095115681	1167.0	Otu40.1	1765034	787.0	0.7066990981251814	0.6743787489288775	5752090	6826.0	0.3068509011507122	0.11529446234983885	NA	MetaBat2_GTDB	sample_3
3	482162	2836.247058823529	170.0	Otu255	38455	11.0	0.07975535193565648	0.06470588235294118	5211984	2166.0	0.0073781884211463426	0.0050784856879039705	NA	MetaBat2_GTDB	sample_3
30	255213	23201.18181818182	11.0	RNODE_225_length_25884_cov_6.69550	255213	11.0	1.0	1.0	257659	13.0	0.9905068326741934	0.8461538461538461	NA	MetaBat2_GTDB	sample_3
31	1639445	2792.921635434412	587.0	Otu453	1639445	587.0	1.0	1.0	2821653	2088.0	0.5810228968622293	0.2811302681992337	NA	MetaBat2_GTDB	sample_3
32	2463671	53558.065217391304	46.0	Otu6	2461873	45.0	0.9992701947622065	0.9782608695652174	2465950	47.0	0.9983466818062005	0.9574468085106383	NA	MetaBat2_GTDB	sample_3
33	1807391	12049.273333333333	150.0	Otu89	1788906	140.0	0.9897725505991786	0.9333333333333333	1852927	170.0	0.9654487197822688	0.8235294117647058	NA	MetaBat2_GTDB	sample_3
34	3158087	18468.345029239765	171.0	Otu53.0	2677920	83.0	0.8479563735894546	0.4853801169590643	3419466	145.0	0.7831398235864898	0.5724137931034483	NA	MetaBat2_GTDB	sample_3
35	3589348	6862.998087954111	523.0	Otu72.0	2830659	458.0	0.7886276281931983	0.875717017208413	3615407	767.0	0.7829433864569051	0.5971316818774446	NA	MetaBat2_GTDB	sample_3
36	1830906	2557.131284916201	716.0	Otu82	1717945	663.0	0.9383032225575754	0.9259776536312849	3751126	3386.0	0.45798115019330193	0.19580626107501475	NA	MetaBat2_GTDB	sample_3
37	1545082	3584.877030162413	431.0	Otu196	1540359	429.0	0.9969432043088975	0.9953596287703016	2240329	1097.0	0.6875592825875129	0.3910665451230629	NA	MetaBat2_GTDB	sample_3
38	4009205	36447.318181818184	110.0	Otu61.0	4005759	108.0	0.9991404779750599	0.9818181818181818	4047722	119.0	0.9896329342776011	0.907563025210084	NA	MetaBat2_GTDB	sample_3
39	1143056	2286.112	500.0	Otu450.0	1045767	449.0	0.9148869346733668	0.898	2704911	2823.0	0.3866178961156208	0.15905065533120794	NA	MetaBat2_GTDB	sample_3
4	5648488	11816.92050209205	478.0	Otu37.0	5439928	423.0	0.9630768446352369	0.8849372384937239	7290770	791.0	0.7461390223529202	0.5347661188369153	NA	MetaBat2_GTDB	sample_3
40	6495134	2747.5186125211508	2364.0	Otu292.0	2930968	889.0	0.45125597100845033	0.3760575296108291	4164981	2324.0	0.7037170157558942	0.3825301204819277	NA	MetaBat2_GTDB	sample_3
41	3266458	40326.641975308645	81.0	Otu22	3266458	81.0	1.0	1.0	3593233	145.0	0.9090582213844747	0.5586206896551724	NA	MetaBat2_GTDB	sample_3
42	405109	2077.482051282051	195.0	Otu1000	394872	190.0	0.9747302577824734	0.9743589743589743	3989321	6327.0	0.0989822578829831	0.03003003003003003	NA	MetaBat2_GTDB	sample_3
43	3252825	5448.618090452262	597.0	Otu157.0	3087463	549.0	0.9491635732017554	0.9195979899497487	3495167	848.0	0.8833520687280465	0.6474056603773585	NA	MetaBat2_GTDB	sample_3
44	3268378	3020.6820702402956	1082.0	Otu1458.0	3152885	1027.0	0.9646635119927989	0.9491682070240296	4715520	2904.0	0.6686187313382194	0.3536501377410468	NA	MetaBat2_GTDB	sample_3
45	3378325	51186.742424242424	66.0	Otu88.0	3351319	63.0	0.9920060976963436	0.9545454545454546	3390984	77.0	0.9883028053214052	0.8181818181818182	NA	MetaBat2_GTDB	sample_3
46	2562254	2562254.0	1.0	Otu9	2562254	1.0	1.0	1.0	2562254	1.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
47	260034	2407.722222222222	108.0	Otu1544	260034	108.0	1.0	1.0	3672508	4717.0	0.07080556393614391	0.022895908416366333	NA	MetaBat2_GTDB	sample_3
48	3642116	13292.39416058394	274.0	Otu90.0	3549747	242.0	0.9746386441288526	0.8832116788321168	3692416	283.0	0.9613616125593649	0.8551236749116607	NA	MetaBat2_GTDB	sample_3
49	51724230	4075.6622803561577	12691.0	Otu78	4475986	390.0	0.0865355753000093	0.0307304388937042	4777421	526.0	0.9369042418493158	0.7414448669201521	NA	MetaBat2_GTDB	sample_3
5	4897010	6608.6504723346825	741.0	Otu20	3125294	230.0	0.6382045370542433	0.31039136302294196	5233779	440.0	0.5971390843977172	0.5227272727272727	NA	MetaBat2_GTDB	sample_3
50	1976183	2527.0882352941176	782.0	Otu304.0	1372464	546.0	0.6945024828166217	0.6982097186700768	3665799	3672.0	0.37439695957143315	0.14869281045751634	NA	MetaBat2_GTDB	sample_3
51	3473349	2966.1391972672927	1171.0	Otu219.0	3054720	994.0	0.879473960146245	0.8488471391972673	4794244	2932.0	0.637164065909036	0.33901773533424284	NA	MetaBat2_GTDB	sample_3
52	366392	2363.81935483871	155.0	Otu470	366392	155.0	1.0	1.0	1451393	1471.0	0.25244161987828245	0.1053704962610469	NA	MetaBat2_GTDB	sample_3
53	3169017	3047.1317307692307	1040.0	Otu139	2881566	940.0	0.9092933234501425	0.9038461538461539	4802045	2977.0	0.6000705949236211	0.31575411488075245	NA	MetaBat2_GTDB	sample_3
54	2302633	3963.223752151463	581.0	Otu833	1524153	297.0	0.6619174657880783	0.5111876075731497	1667641	436.0	0.9139575004452397	0.6811926605504587	NA	MetaBat2_GTDB	sample_3
55	386672	2090.118918918919	185.0	Otu274.0	383391	183.0	0.9915147722100385	0.9891891891891892	1911832	2656.0	0.20053592575079818	0.06890060240963855	NA	MetaBat2_GTDB	sample_3
56	488901	2212.2217194570135	221.0	Otu315.0	484446	219.0	0.9908877257358851	0.9909502262443439	3237221	4644.0	0.14964872648484612	0.047157622739018086	NA	MetaBat2_GTDB	sample_3
57	520873	2134.7254098360654	244.0	Otu235.0	455064	213.0	0.873656342332968	0.8729508196721312	3905694	5621.0	0.1165129679898118	0.03789361323607899	NA	MetaBat2_GTDB	sample_3
58	4088014	52410.4358974359	78.0	Otu36.0	4070329	73.0	0.9956739384943398	0.9358974358974359	4135118	80.0	0.9843320069705387	0.9125	NA	MetaBat2_GTDB	sample_3
59	1251962	2464.4921259842517	508.0	Otu69.0	1243546	506.0	0.9932777512416511	0.9960629921259843	4277502	4368.0	0.2907178067947134	0.11584249084249085	NA	MetaBat2_GTDB	sample_3
6	6786512	14138.566666666668	480.0	Otu245.0	3465772	322.0	0.5106853122782365	0.6708333333333333	4282075	477.0	0.8093674211684756	0.6750524109014675	NA	MetaBat2_GTDB	sample_3
60	966898	2187.552036199095	442.0	Otu435.1	945093	432.0	0.9774485002554562	0.9773755656108597	2985417	3490.0	0.31656984602151056	0.12378223495702005	NA	MetaBat2_GTDB	sample_3
61	1347468	2542.3924528301886	530.0	Otu159	1178742	443.0	0.8747829261993606	0.8358490566037736	3074646	2769.0	0.38337486657000514	0.15998555435175155	NA	MetaBat2_GTDB	sample_3
62	882271	2430.498622589532	363.0	Otu3.0	811561	336.0	0.919854557159875	0.9256198347107438	3260610	3756.0	0.24889851898877818	0.08945686900958466	NA	MetaBat2_GTDB	sample_3
63	264811	1947.139705882353	136.0	Otu846.0	261243	134.0	0.9865262394689043	0.9852941176470589	3024850	5342.0	0.0863656049060284	0.025084238113066266	NA	MetaBat2_GTDB	sample_3
64	3922934	122591.6875	32.0	Otu26.0	3899386	19.0	0.9939973499426704	0.59375	3899386	19.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
65	4060147	6527.567524115756	622.0	Otu382.0	3989736	589.0	0.9826580170619438	0.9469453376205788	4410702	859.0	0.9045580499430703	0.6856810244470314	NA	MetaBat2_GTDB	sample_3
66	524154	2113.5241935483873	248.0	Otu256	510170	241.0	0.9733208179275556	0.9717741935483871	2786698	3965.0	0.18307330037198147	0.06078184110970996	NA	MetaBat2_GTDB	sample_3
67	5673883	47282.35833333333	120.0	Otu60.0	5093280	70.0	0.8976709600814822	0.5833333333333334	5195333	80.0	0.9803567932989089	0.875	NA	MetaBat2_GTDB	sample_3
68	4984889	830814.8333333334	6.0	Otu13.0	2613030	1.0	0.5241902076455464	0.16666666666666666	2655356	2.0	0.9840601410884265	0.5	NA	MetaBat2_GTDB	sample_3
69	4145253	2072626.5	2.0	Otu2.0	4145253	2.0	1.0	1.0	4145253	2.0	1.0	1.0	NA	MetaBat2_GTDB	sample_3
7	1342116	2576.038387715931	521.0	Otu39.0	1198222	464.0	0.8927857204593344	0.8905950095969289	3357774	3037.0	0.35685010366987174	0.15278235100428053	NA	MetaBat2_GTDB	sample_3
70	5032208	117028.09302325582	43.0	Otu35.0	5030675	42.0	0.9996953623538614	0.9767441860465116	5050521	45.0	0.9960705044093471	0.9333333333333333	NA	MetaBat2_GTDB	sample_3
71	4025979	7894.076470588236	510.0	Otu271	3970753	491.0	0.9862825911411858	0.9627450980392157	4437130	693.0	0.8948921938279925	0.7085137085137085	NA	MetaBat2_GTDB	sample_3
